entry,at,order
"""Shatz @ itfvdUlioU"" calls 5.55",2022-09-07T23:55:49.478Z,166259494947800
"""Poopy @ 1k0t64zMZ8"" folds",2022-09-07T23:55:47.760Z,166259494776000
"""VAR @ a6uEwHQrRM"" folds",2022-09-07T23:55:46.811Z,166259494681100
"""Jaquins @ Lf_CLsrttO"" folds",2022-09-07T23:55:44.771Z,166259494477100
"""Cob @ NaVUi1B8nm"" folds",2022-09-07T23:55:43.831Z,166259494383100
"""vicooii @ 4F0jOdX1rt"" raises to 5.55",2022-09-07T23:55:42.897Z,166259494289700
"""Jake @ 9a1B6m5HQI"" folds",2022-09-07T23:55:38.920Z,166259493892000
"""joe @ Q1aYbBEstE"" folds",2022-09-07T23:55:37.724Z,166259493772400
"""Shatz @ itfvdUlioU"" calls 1.50",2022-09-07T23:55:29.965Z,166259492996500
"""Poopy @ 1k0t64zMZ8"" posts a big blind of 1.50",2022-09-07T23:55:27.914Z,166259492791412
"""VAR @ a6uEwHQrRM"" posts a small blind of 0.75",2022-09-07T23:55:27.914Z,166259492791411
"Player stacks: #1 ""Cob @ NaVUi1B8nm"" (394.93) | #2 ""Jaquins @ Lf_CLsrttO"" (589.60) | #4 ""VAR @ a6uEwHQrRM"" (321.99) | #5 ""Poopy @ 1k0t64zMZ8"" (238.71) | #7 ""Shatz @ itfvdUlioU"" (225.82) | #8 ""joe @ Q1aYbBEstE"" (165.33) | #9 ""Jake @ 9a1B6m5HQI"" (289.50) | #10 ""vicooii @ 4F0jOdX1rt"" (721.23)",2022-09-07T23:55:27.914Z,166259492791402
"-- starting hand #109  (No Limit Texas Hold'em) (dealer: ""Jaquins @ Lf_CLsrttO"") --",2022-09-07T23:55:27.914Z,166259492791401
"The player ""nate dogg @ eTki6MuODs"" quits the game with a stack of 152.61.",2022-09-07T23:55:27.914Z,166259492791400
"-- ending hand #108 --",2022-09-07T23:55:21.909Z,166259492190903
"""Shatz @ itfvdUlioU"" shows a K♦, J♦.",2022-09-07T23:55:21.909Z,166259492190902
"""Cob @ NaVUi1B8nm"" collected 250.61 from pot with Two Pair, Q's & J's (combination: Q♣, Q♥, J♣, J♠, 9♥)",2022-09-07T23:55:21.909Z,166259492190901
"""Cob @ NaVUi1B8nm"" shows a Q♣, J♣.",2022-09-07T23:55:21.909Z,166259492190900
"""Cob @ NaVUi1B8nm"" calls 50.00",2022-09-07T23:55:21.089Z,166259492108900
"""Shatz @ itfvdUlioU"" bets 50.00",2022-09-07T23:54:58.435Z,166259489843500
"River: J♠, 4♠, 7♣, Q♥ [9♥]",2022-09-07T23:54:49.798Z,166259488979800
"""Shatz @ itfvdUlioU"" calls 55.00",2022-09-07T23:54:48.904Z,166259488890400
"""Cob @ NaVUi1B8nm"" raises to 55.00",2022-09-07T23:54:41.951Z,166259488195100
"""Shatz @ itfvdUlioU"" bets 20.30",2022-09-07T23:54:29.918Z,166259486991800
"Turn: J♠, 4♠, 7♣ [Q♥]",2022-09-07T23:54:23.387Z,166259486338700
"""Cob @ NaVUi1B8nm"" calls 12.18",2022-09-07T23:54:22.565Z,166259486256500
"""Shatz @ itfvdUlioU"" bets 12.18",2022-09-07T23:54:20.240Z,166259486024000
"Flop:  [J♠, 4♠, 7♣]",2022-09-07T23:54:13.980Z,166259485398000
"""VAR @ a6uEwHQrRM"" folds",2022-09-07T23:54:13.116Z,166259485311600
"""Jaquins @ Lf_CLsrttO"" folds",2022-09-07T23:54:12.058Z,166259485205800
"""Cob @ NaVUi1B8nm"" calls 7.00",2022-09-07T23:54:06.813Z,166259484681300
"""vicooii @ 4F0jOdX1rt"" folds",2022-09-07T23:54:04.950Z,166259484495000
"""Jake @ 9a1B6m5HQI"" folds",2022-09-07T23:54:03.993Z,166259484399300
"""joe @ Q1aYbBEstE"" folds",2022-09-07T23:54:02.929Z,166259484292900
"""Shatz @ itfvdUlioU"" raises to 7.00",2022-09-07T23:54:01.935Z,166259484193500
"""nate dogg @ eTki6MuODs"" folds",2022-09-07T23:53:57.349Z,166259483734900
"""Poopy @ 1k0t64zMZ8"" folds",2022-09-07T23:53:56.445Z,166259483644500
"""VAR @ a6uEwHQrRM"" posts a big blind of 1.50",2022-09-07T23:53:54.365Z,166259483436512
"""Jaquins @ Lf_CLsrttO"" posts a small blind of 0.75",2022-09-07T23:53:54.365Z,166259483436511
"Player stacks: #1 ""Cob @ NaVUi1B8nm"" (268.50) | #2 ""Jaquins @ Lf_CLsrttO"" (590.35) | #4 ""VAR @ a6uEwHQrRM"" (323.49) | #5 ""Poopy @ 1k0t64zMZ8"" (238.71) | #6 ""nate dogg @ eTki6MuODs"" (152.61) | #7 ""Shatz @ itfvdUlioU"" (350.00) | #8 ""joe @ Q1aYbBEstE"" (165.33) | #9 ""Jake @ 9a1B6m5HQI"" (289.50) | #10 ""vicooii @ 4F0jOdX1rt"" (721.23)",2022-09-07T23:53:54.365Z,166259483436501
"-- starting hand #108  (No Limit Texas Hold'em) (dealer: ""Cob @ NaVUi1B8nm"") --",2022-09-07T23:53:54.365Z,166259483436500
"""Shatz @ itfvdUlioU"" shows a 6♣, 10♠.",2022-09-07T23:53:51.024Z,166259483102400
"-- ending hand #107 --",2022-09-07T23:53:47.850Z,166259482785002
"""Jaquins @ Lf_CLsrttO"" collected 58.00 from pot with Two Pair, Q's & 9's (combination: Q♣, Q♥, 9♥, 9♦, 8♠)",2022-09-07T23:53:47.850Z,166259482785001
"""Jaquins @ Lf_CLsrttO"" shows a 9♥, Q♣.",2022-09-07T23:53:47.850Z,166259482785000
"""joe @ Q1aYbBEstE"" checks",2022-09-07T23:53:47.011Z,166259482701100
"""Jaquins @ Lf_CLsrttO"" checks",2022-09-07T23:53:44.379Z,166259482437900
"River: 8♠, 9♦, 2♦, Q♥ [7♠]",2022-09-07T23:53:30.941Z,166259481094100
"""Cob @ NaVUi1B8nm"" folds",2022-09-07T23:53:30.104Z,166259481010400
"""Jake @ 9a1B6m5HQI"" folds",2022-09-07T23:53:29.189Z,166259480918900
"""joe @ Q1aYbBEstE"" calls 14.00",2022-09-07T23:53:26.626Z,166259480662600
"""Jaquins @ Lf_CLsrttO"" bets 14.00",2022-09-07T23:53:25.026Z,166259480502600
"""Cob @ NaVUi1B8nm"" checks",2022-09-07T23:53:18.555Z,166259479855500
"Turn: 8♠, 9♦, 2♦ [Q♥]",2022-09-07T23:53:16.123Z,166259479612300
"""Jaquins @ Lf_CLsrttO"" calls 4.50",2022-09-07T23:53:15.296Z,166259479529600
"""Cob @ NaVUi1B8nm"" calls 4.50",2022-09-07T23:53:08.089Z,166259478808900
"""Jake @ 9a1B6m5HQI"" calls 4.50",2022-09-07T23:53:05.747Z,166259478574700
"""joe @ Q1aYbBEstE"" bets 4.50",2022-09-07T23:53:00.853Z,166259478085300
"""Jaquins @ Lf_CLsrttO"" checks",2022-09-07T23:52:56.871Z,166259477687100
"""Cob @ NaVUi1B8nm"" checks",2022-09-07T23:52:51.884Z,166259477188400
"Flop:  [8♠, 9♦, 2♦]",2022-09-07T23:52:48.297Z,166259476829700
"""Jaquins @ Lf_CLsrttO"" calls 3.00",2022-09-07T23:52:47.482Z,166259476748200
"""Cob @ NaVUi1B8nm"" calls 3.00",2022-09-07T23:52:44.446Z,166259476444600
"""vicooii @ 4F0jOdX1rt"" folds",2022-09-07T23:52:43.030Z,166259476303000
"""Jake @ 9a1B6m5HQI"" calls 3.00",2022-09-07T23:52:41.901Z,166259476190100
"""joe @ Q1aYbBEstE"" raises to 3.00",2022-09-07T23:52:39.557Z,166259475955700
"""Shatz @ itfvdUlioU"" folds",2022-09-07T23:52:37.811Z,166259475781100
"""nate dogg @ eTki6MuODs"" folds",2022-09-07T23:52:34.425Z,166259475442500
"""Poopy @ 1k0t64zMZ8"" folds",2022-09-07T23:52:33.308Z,166259475330800
"""VAR @ a6uEwHQrRM"" folds",2022-09-07T23:52:32.285Z,166259475228500
"""Jaquins @ Lf_CLsrttO"" posts a big blind of 1.50",2022-09-07T23:52:30.871Z,166259475087113
"""Cob @ NaVUi1B8nm"" posts a small blind of 0.75",2022-09-07T23:52:30.871Z,166259475087112
"Player stacks: #1 ""Cob @ NaVUi1B8nm"" (276.00) | #2 ""Jaquins @ Lf_CLsrttO"" (553.85) | #4 ""VAR @ a6uEwHQrRM"" (323.49) | #5 ""Poopy @ 1k0t64zMZ8"" (238.71) | #6 ""nate dogg @ eTki6MuODs"" (152.61) | #7 ""Shatz @ itfvdUlioU"" (350.00) | #8 ""joe @ Q1aYbBEstE"" (186.83) | #9 ""Jake @ 9a1B6m5HQI"" (297.00) | #10 ""vicooii @ 4F0jOdX1rt"" (721.23)",2022-09-07T23:52:30.871Z,166259475087102
"-- starting hand #107  (No Limit Texas Hold'em) (dealer: ""vicooii @ 4F0jOdX1rt"") --",2022-09-07T23:52:30.871Z,166259475087101
"The admin updated the player ""Shatz @ itfvdUlioU"" stack from 287.63 to 350.00.",2022-09-07T23:52:30.871Z,166259475087100
"""Poopy @ 1k0t64zMZ8"" shows a K♥, A♣.",2022-09-07T23:52:28.963Z,166259474896300
"-- ending hand #106 --",2022-09-07T23:52:24.187Z,166259474418702
"""Cob @ NaVUi1B8nm"" collected 41.50 from pot",2022-09-07T23:52:24.187Z,166259474418701
"Uncalled bet of 20.75 returned to ""Cob @ NaVUi1B8nm""",2022-09-07T23:52:24.187Z,166259474418700
"""vicooii @ 4F0jOdX1rt"" folds",2022-09-07T23:52:23.363Z,166259474336300
"""Cob @ NaVUi1B8nm"" bets 20.75",2022-09-07T23:52:21.921Z,166259474192100
"""vicooii @ 4F0jOdX1rt"" checks",2022-09-07T23:52:13.912Z,166259473391200
"Flop:  [8♣, A♥, 6♠]",2022-09-07T23:52:12.857Z,166259473285700
"""vicooii @ 4F0jOdX1rt"" calls 20.00",2022-09-07T23:52:12.003Z,166259473200300
"""Jake @ 9a1B6m5HQI"" folds",2022-09-07T23:52:10.196Z,166259473019600
"""Cob @ NaVUi1B8nm"" raises to 20.00",2022-09-07T23:52:08.133Z,166259472813300
"""vicooii @ 4F0jOdX1rt"" raises to 6.66",2022-09-07T23:52:00.734Z,166259472073400
"""Jake @ 9a1B6m5HQI"" calls 1.50",2022-09-07T23:51:56.410Z,166259471641000
"""joe @ Q1aYbBEstE"" folds",2022-09-07T23:51:55.337Z,166259471533700
"""Shatz @ itfvdUlioU"" folds",2022-09-07T23:51:54.295Z,166259471429500
"""nate dogg @ eTki6MuODs"" folds",2022-09-07T23:51:53.435Z,166259471343500
"""Poopy @ 1k0t64zMZ8"" folds",2022-09-07T23:51:52.450Z,166259471245000
"WARNING: the admin queued the stack change for the player ""Shatz @ itfvdUlioU"" reseting to 350.00 chips in the next hand.",2022-09-07T23:51:33.023Z,166259469302300
"""VAR @ a6uEwHQrRM"" folds",2022-09-07T23:51:29.625Z,166259468962500
"""Jaquins @ Lf_CLsrttO"" folds",2022-09-07T23:51:28.592Z,166259468859200
"""Cob @ NaVUi1B8nm"" posts a big blind of 1.50",2022-09-07T23:51:23.925Z,166259468392512
"""vicooii @ 4F0jOdX1rt"" posts a small blind of 0.75",2022-09-07T23:51:23.925Z,166259468392511
"Player stacks: #1 ""Cob @ NaVUi1B8nm"" (254.50) | #2 ""Jaquins @ Lf_CLsrttO"" (553.85) | #4 ""VAR @ a6uEwHQrRM"" (323.49) | #5 ""Poopy @ 1k0t64zMZ8"" (238.71) | #6 ""nate dogg @ eTki6MuODs"" (152.61) | #7 ""Shatz @ itfvdUlioU"" (287.63) | #8 ""joe @ Q1aYbBEstE"" (186.83) | #9 ""Jake @ 9a1B6m5HQI"" (298.50) | #10 ""vicooii @ 4F0jOdX1rt"" (741.23)",2022-09-07T23:51:23.925Z,166259468392501
"-- starting hand #106  (No Limit Texas Hold'em) (dealer: ""Jake @ 9a1B6m5HQI"") --",2022-09-07T23:51:23.925Z,166259468392500
"""vicooii @ 4F0jOdX1rt"" shows a A♦, 8♣.",2022-09-07T23:51:22.655Z,166259468265500
"-- ending hand #105 --",2022-09-07T23:51:20.227Z,166259468022702
"""vicooii @ 4F0jOdX1rt"" collected 55.50 from pot",2022-09-07T23:51:20.227Z,166259468022701
"Uncalled bet of 73.88 returned to ""vicooii @ 4F0jOdX1rt""",2022-09-07T23:51:20.227Z,166259468022700
"""Cob @ NaVUi1B8nm"" folds",2022-09-07T23:51:19.395Z,166259467939500
"""vicooii @ 4F0jOdX1rt"" raises to 88.88",2022-09-07T23:51:09.745Z,166259466974500
"""Cob @ NaVUi1B8nm"" bets 15.00",2022-09-07T23:50:58.785Z,166259465878500
"""vicooii @ 4F0jOdX1rt"" checks",2022-09-07T23:50:52.860Z,166259465286000
"River: 7♦, 9♦, 2♥, 10♥ [4♦]",2022-09-07T23:50:51.402Z,166259465140200
"""vicooii @ 4F0jOdX1rt"" calls 7.50",2022-09-07T23:50:50.590Z,166259465059000
"""Cob @ NaVUi1B8nm"" bets 7.50",2022-09-07T23:50:47.112Z,166259464711200
"""vicooii @ 4F0jOdX1rt"" checks",2022-09-07T23:50:43.490Z,166259464349000
"Turn: 7♦, 9♦, 2♥ [10♥]",2022-09-07T23:50:42.590Z,166259464259000
"""vicooii @ 4F0jOdX1rt"" calls 3.00",2022-09-07T23:50:41.777Z,166259464177700
"""Jake @ 9a1B6m5HQI"" folds",2022-09-07T23:50:40.259Z,166259464025900
"""Cob @ NaVUi1B8nm"" bets 3.00",2022-09-07T23:50:37.209Z,166259463720900
"""vicooii @ 4F0jOdX1rt"" checks",2022-09-07T23:50:33.841Z,166259463384100
"""Jake @ 9a1B6m5HQI"" checks",2022-09-07T23:50:32.161Z,166259463216100
"Flop:  [7♦, 9♦, 2♥]",2022-09-07T23:50:29.587Z,166259462958700
"""vicooii @ 4F0jOdX1rt"" checks",2022-09-07T23:50:28.760Z,166259462876000
"""Jake @ 9a1B6m5HQI"" calls 1.50",2022-09-07T23:50:27.109Z,166259462710900
"""joe @ Q1aYbBEstE"" folds",2022-09-07T23:50:26.042Z,166259462604200
"""Shatz @ itfvdUlioU"" folds",2022-09-07T23:50:25.056Z,166259462505600
"""nate dogg @ eTki6MuODs"" folds",2022-09-07T23:50:24.144Z,166259462414400
"""Poopy @ 1k0t64zMZ8"" folds",2022-09-07T23:50:23.250Z,166259462325000
"""VAR @ a6uEwHQrRM"" folds",2022-09-07T23:50:22.314Z,166259462231400
"""Jaquins @ Lf_CLsrttO"" folds",2022-09-07T23:50:21.322Z,166259462132200
"""Cob @ NaVUi1B8nm"" calls 1.50",2022-09-07T23:50:17.992Z,166259461799200
"""vicooii @ 4F0jOdX1rt"" posts a big blind of 1.50",2022-09-07T23:50:16.279Z,166259461627913
"""Jake @ 9a1B6m5HQI"" posts a small blind of 0.75",2022-09-07T23:50:16.279Z,166259461627912
"Player stacks: #1 ""Cob @ NaVUi1B8nm"" (281.50) | #2 ""Jaquins @ Lf_CLsrttO"" (553.85) | #4 ""VAR @ a6uEwHQrRM"" (323.49) | #5 ""Poopy @ 1k0t64zMZ8"" (238.71) | #6 ""nate dogg @ eTki6MuODs"" (152.61) | #7 ""Shatz @ itfvdUlioU"" (287.63) | #8 ""joe @ Q1aYbBEstE"" (186.83) | #9 ""Jake @ 9a1B6m5HQI"" (300.00) | #10 ""vicooii @ 4F0jOdX1rt"" (712.73)",2022-09-07T23:50:16.279Z,166259461627902
"-- starting hand #105  (No Limit Texas Hold'em) (dealer: ""joe @ Q1aYbBEstE"") --",2022-09-07T23:50:16.279Z,166259461627901
"The admin updated the player ""Jake @ 9a1B6m5HQI"" stack from 92.08 to 300.00.",2022-09-07T23:50:16.279Z,166259461627900
"-- ending hand #104 --",2022-09-07T23:50:10.367Z,166259461036702
"""nate dogg @ eTki6MuODs"" collected 79.49 from pot",2022-09-07T23:50:10.367Z,166259461036701
"Uncalled bet of 73.12 returned to ""nate dogg @ eTki6MuODs""",2022-09-07T23:50:10.367Z,166259461036700
"""Shatz @ itfvdUlioU"" folds",2022-09-07T23:50:09.499Z,166259460949900
"""nate dogg @ eTki6MuODs"" bets 73.12 and go all in",2022-09-07T23:50:08.490Z,166259460849000
"Turn: 8♥, 10♠, A♠ [4♥]",2022-09-07T23:50:04.364Z,166259460436400
"""Shatz @ itfvdUlioU"" calls 20.62",2022-09-07T23:50:03.540Z,166259460354000
"""nate dogg @ eTki6MuODs"" bets 20.62",2022-09-07T23:49:59.244Z,166259459924400
"Flop:  [8♥, 10♠, A♠]",2022-09-07T23:49:51.558Z,166259459155800
"""nate dogg @ eTki6MuODs"" calls 18.00",2022-09-07T23:49:50.731Z,166259459073100
"""Jake @ 9a1B6m5HQI"" folds",2022-09-07T23:49:47.377Z,166259458737700
"""joe @ Q1aYbBEstE"" folds",2022-09-07T23:49:46.277Z,166259458627700
"""Shatz @ itfvdUlioU"" raises to 18.00",2022-09-07T23:49:45.300Z,166259458530000
"""nate dogg @ eTki6MuODs"" raises to 6.00",2022-09-07T23:49:37.671Z,166259457767100
"""Poopy @ 1k0t64zMZ8"" folds",2022-09-07T23:49:33.856Z,166259457385600
"WARNING: the admin queued the stack change for the player ""Jake @ 9a1B6m5HQI"" reseting to 300.00 chips in the next hand.",2022-09-07T23:49:17.864Z,166259455786400
"""VAR @ a6uEwHQrRM"" folds",2022-09-07T23:49:02.960Z,166259454296000
"""Jaquins @ Lf_CLsrttO"" folds",2022-09-07T23:49:01.920Z,166259454192000
"""Cob @ NaVUi1B8nm"" folds",2022-09-07T23:49:00.986Z,166259454098600
"""vicooii @ 4F0jOdX1rt"" folds",2022-09-07T23:48:59.950Z,166259453995000
"""Jake @ 9a1B6m5HQI"" posts a big blind of 1.50",2022-09-07T23:48:58.113Z,166259453811312
"""joe @ Q1aYbBEstE"" posts a small blind of 0.75",2022-09-07T23:48:58.113Z,166259453811311
"Player stacks: #1 ""Cob @ NaVUi1B8nm"" (281.50) | #2 ""Jaquins @ Lf_CLsrttO"" (553.85) | #4 ""VAR @ a6uEwHQrRM"" (323.49) | #5 ""Poopy @ 1k0t64zMZ8"" (238.71) | #6 ""nate dogg @ eTki6MuODs"" (111.74) | #7 ""Shatz @ itfvdUlioU"" (326.25) | #8 ""joe @ Q1aYbBEstE"" (187.58) | #9 ""Jake @ 9a1B6m5HQI"" (93.58) | #10 ""vicooii @ 4F0jOdX1rt"" (712.73)",2022-09-07T23:48:58.113Z,166259453811301
"-- starting hand #104  (No Limit Texas Hold'em) (dealer: ""Shatz @ itfvdUlioU"") --",2022-09-07T23:48:58.113Z,166259453811300
"""Jake @ 9a1B6m5HQI"" shows a 6♠, 7♥.",2022-09-07T23:48:55.836Z,166259453583600
"""nate dogg @ eTki6MuODs"" shows a 5♣, 9♥.",2022-09-07T23:48:54.674Z,166259453467400
"-- ending hand #103 --",2022-09-07T23:48:53.715Z,166259453371502
"""VAR @ a6uEwHQrRM"" collected 99.75 from pot",2022-09-07T23:48:53.715Z,166259453371501
"Uncalled bet of 93.58 returned to ""VAR @ a6uEwHQrRM""",2022-09-07T23:48:53.715Z,166259453371500
"""Jake @ 9a1B6m5HQI"" folds",2022-09-07T23:48:52.878Z,166259453287800
"""VAR @ a6uEwHQrRM"" bets 93.58",2022-09-07T23:48:43.730Z,166259452373000
"""Jake @ 9a1B6m5HQI"" checks",2022-09-07T23:48:35.228Z,166259451522800
"River: 10♥, 5♦, 7♠, 2♦ [5♠]",2022-09-07T23:48:30.989Z,166259451098900
"""Jake @ 9a1B6m5HQI"" calls 37.00",2022-09-07T23:48:30.162Z,166259451016200
"""joe @ Q1aYbBEstE"" folds",2022-09-07T23:48:26.602Z,166259450660200
"""VAR @ a6uEwHQrRM"" raises to 37.00",2022-09-07T23:48:25.623Z,166259450562300
"""Jaquins @ Lf_CLsrttO"" folds",2022-09-07T23:48:17.914Z,166259449791400
"""Cob @ NaVUi1B8nm"" folds",2022-09-07T23:48:16.975Z,166259449697500
"""Jake @ 9a1B6m5HQI"" bets 12.87",2022-09-07T23:48:13.512Z,166259449351200
"""joe @ Q1aYbBEstE"" checks",2022-09-07T23:48:09.668Z,166259448966800
"Turn: 10♥, 5♦, 7♠ [2♦]",2022-09-07T23:48:06.275Z,166259448627500
"""VAR @ a6uEwHQrRM"" checks",2022-09-07T23:48:05.460Z,166259448546000
"""Jaquins @ Lf_CLsrttO"" checks",2022-09-07T23:48:01.805Z,166259448180500
"""Cob @ NaVUi1B8nm"" checks",2022-09-07T23:48:00.224Z,166259448022400
"""Jake @ 9a1B6m5HQI"" checks",2022-09-07T23:47:58.230Z,166259447823000
"""joe @ Q1aYbBEstE"" checks",2022-09-07T23:47:57.096Z,166259447709600
"Flop:  [10♥, 5♦, 7♠]",2022-09-07T23:47:54.774Z,166259447477400
"""Jake @ 9a1B6m5HQI"" calls 5.00",2022-09-07T23:47:53.917Z,166259447391700
"""joe @ Q1aYbBEstE"" calls 5.00",2022-09-07T23:47:52.798Z,166259447279800
"""Shatz @ itfvdUlioU"" folds",2022-09-07T23:47:50.839Z,166259447083900
"""nate dogg @ eTki6MuODs"" folds",2022-09-07T23:47:49.925Z,166259446992500
"""Poopy @ 1k0t64zMZ8"" folds",2022-09-07T23:47:49.044Z,166259446904400
"""VAR @ a6uEwHQrRM"" calls 5.00",2022-09-07T23:47:48.143Z,166259446814300
"""Jaquins @ Lf_CLsrttO"" calls 5.00",2022-09-07T23:47:44.305Z,166259446430500
"""Cob @ NaVUi1B8nm"" raises to 5.00",2022-09-07T23:47:41.046Z,166259446104600
"""vicooii @ 4F0jOdX1rt"" folds",2022-09-07T23:47:38.492Z,166259445849200
"""Jake @ 9a1B6m5HQI"" calls 1.50",2022-09-07T23:47:37.458Z,166259445745800
"""joe @ Q1aYbBEstE"" posts a big blind of 1.50",2022-09-07T23:47:35.153Z,166259445515312
"""Shatz @ itfvdUlioU"" posts a small blind of 0.75",2022-09-07T23:47:35.153Z,166259445515311
"Player stacks: #1 ""Cob @ NaVUi1B8nm"" (286.50) | #2 ""Jaquins @ Lf_CLsrttO"" (558.85) | #4 ""VAR @ a6uEwHQrRM"" (265.74) | #5 ""Poopy @ 1k0t64zMZ8"" (238.71) | #6 ""nate dogg @ eTki6MuODs"" (111.74) | #7 ""Shatz @ itfvdUlioU"" (327.00) | #8 ""joe @ Q1aYbBEstE"" (192.58) | #9 ""Jake @ 9a1B6m5HQI"" (135.58) | #10 ""vicooii @ 4F0jOdX1rt"" (712.73)",2022-09-07T23:47:35.153Z,166259445515301
"-- starting hand #103  (No Limit Texas Hold'em) (dealer: ""nate dogg @ eTki6MuODs"") --",2022-09-07T23:47:35.153Z,166259445515300
"""Jaquins @ Lf_CLsrttO"" shows a Q♣, Q♥.",2022-09-07T23:47:32.462Z,166259445246200
"-- ending hand #102 --",2022-09-07T23:47:31.548Z,166259445154802
"""Jaquins @ Lf_CLsrttO"" collected 66.75 from pot",2022-09-07T23:47:31.548Z,166259445154801
"Uncalled bet of 43.00 returned to ""Jaquins @ Lf_CLsrttO""",2022-09-07T23:47:31.548Z,166259445154800
"""Cob @ NaVUi1B8nm"" folds",2022-09-07T23:47:30.673Z,166259445067300
"""Shatz @ itfvdUlioU"" folds",2022-09-07T23:47:29.640Z,166259444964000
"""Jaquins @ Lf_CLsrttO"" bets 43.00",2022-09-07T23:47:28.635Z,166259444863500
"""Cob @ NaVUi1B8nm"" checks",2022-09-07T23:47:19.321Z,166259443932100
"""Shatz @ itfvdUlioU"" checks",2022-09-07T23:47:15.689Z,166259443568900
"River: 9♣, 5♠, K♦, A♠ [Q♦]",2022-09-07T23:47:11.529Z,166259443152900
"""Jaquins @ Lf_CLsrttO"" checks",2022-09-07T23:47:10.623Z,166259443062300
"""Cob @ NaVUi1B8nm"" checks",2022-09-07T23:46:57.779Z,166259441777900
"""Shatz @ itfvdUlioU"" checks",2022-09-07T23:46:55.140Z,166259441514000
"Turn: 9♣, 5♠, K♦ [A♠]",2022-09-07T23:46:50.319Z,166259441031900
"""Cob @ NaVUi1B8nm"" calls 12.50",2022-09-07T23:46:49.390Z,166259440939000
"""Shatz @ itfvdUlioU"" calls 12.50",2022-09-07T23:46:47.191Z,166259440719100
"""Jaquins @ Lf_CLsrttO"" bets 12.50",2022-09-07T23:46:43.749Z,166259440374900
"""Cob @ NaVUi1B8nm"" checks",2022-09-07T23:46:40.173Z,166259440017300
"""Shatz @ itfvdUlioU"" checks",2022-09-07T23:46:36.387Z,166259439638700
"Flop:  [9♣, 5♠, K♦]",2022-09-07T23:46:29.700Z,166259438970000
"""Cob @ NaVUi1B8nm"" calls 9.00",2022-09-07T23:46:28.818Z,166259438881800
"""Jake @ 9a1B6m5HQI"" folds",2022-09-07T23:46:23.919Z,166259438391900
"""Shatz @ itfvdUlioU"" calls 9.00",2022-09-07T23:46:20.485Z,166259438048500
"""nate dogg @ eTki6MuODs"" folds",2022-09-07T23:46:17.964Z,166259437796400
"""Poopy @ 1k0t64zMZ8"" folds",2022-09-07T23:46:16.978Z,166259437697800
"""VAR @ a6uEwHQrRM"" folds",2022-09-07T23:46:09.476Z,166259436947600
"""Jaquins @ Lf_CLsrttO"" raises to 9.00",2022-09-07T23:46:07.473Z,166259436747300
"""Cob @ NaVUi1B8nm"" calls 1.50",2022-09-07T23:46:02.310Z,166259436231000
"""vicooii @ 4F0jOdX1rt"" folds",2022-09-07T23:46:00.494Z,166259436049400
"""Jake @ 9a1B6m5HQI"" calls 1.50",2022-09-07T23:45:59.481Z,166259435948100
"""joe @ Q1aYbBEstE"" folds",2022-09-07T23:45:58.126Z,166259435812600
"""Shatz @ itfvdUlioU"" posts a big blind of 1.50",2022-09-07T23:45:54.675Z,166259435467512
"""nate dogg @ eTki6MuODs"" posts a small blind of 0.75",2022-09-07T23:45:54.675Z,166259435467511
"Player stacks: #1 ""Cob @ NaVUi1B8nm"" (308.00) | #2 ""Jaquins @ Lf_CLsrttO"" (513.60) | #4 ""VAR @ a6uEwHQrRM"" (265.74) | #5 ""Poopy @ 1k0t64zMZ8"" (238.71) | #6 ""nate dogg @ eTki6MuODs"" (112.49) | #7 ""Shatz @ itfvdUlioU"" (348.50) | #8 ""joe @ Q1aYbBEstE"" (192.58) | #9 ""Jake @ 9a1B6m5HQI"" (137.08) | #10 ""vicooii @ 4F0jOdX1rt"" (712.73)",2022-09-07T23:45:54.675Z,166259435467501
"-- starting hand #102  (No Limit Texas Hold'em) (dealer: ""Poopy @ 1k0t64zMZ8"") --",2022-09-07T23:45:54.675Z,166259435467500
"-- ending hand #101 --",2022-09-07T23:45:48.754Z,166259434875402
"""VAR @ a6uEwHQrRM"" collected 23.61 from pot",2022-09-07T23:45:48.754Z,166259434875401
"Uncalled bet of 17.70 returned to ""VAR @ a6uEwHQrRM""",2022-09-07T23:45:48.754Z,166259434875400
"""Cob @ NaVUi1B8nm"" folds",2022-09-07T23:45:47.918Z,166259434791800
"""joe @ Q1aYbBEstE"" folds",2022-09-07T23:45:47.033Z,166259434703300
"""Shatz @ itfvdUlioU"" folds",2022-09-07T23:45:44.578Z,166259434457800
"""nate dogg @ eTki6MuODs"" folds",2022-09-07T23:45:43.621Z,166259434362100
"""VAR @ a6uEwHQrRM"" raises to 21.82",2022-09-07T23:45:41.504Z,166259434150400
"""Jaquins @ Lf_CLsrttO"" folds",2022-09-07T23:45:30.635Z,166259433063500
"""Cob @ NaVUi1B8nm"" calls 4.12",2022-09-07T23:45:29.730Z,166259432973000
"""Jake @ 9a1B6m5HQI"" folds",2022-09-07T23:45:26.308Z,166259432630800
"""joe @ Q1aYbBEstE"" bets 4.12",2022-09-07T23:45:24.467Z,166259432446700
"""Shatz @ itfvdUlioU"" checks",2022-09-07T23:45:19.727Z,166259431972700
"""nate dogg @ eTki6MuODs"" checks",2022-09-07T23:45:13.176Z,166259431317600
